latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,field_15
-3.46007,105.07319,365.53,1.14,1.06,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,304.26,122.89,N,
-3.46334,105.03132,325.29,1.15,1.07,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,293.93,27.97,N,
-3.46489,105.04145,351.65,1.15,1.07,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,297.99,80.04,N,
-3.50459,105.30105,307.59,1.11,1.05,2023/10/17,1843,Aqua,MODIS,72,6.1NRT,292.2,9.04,N,
-3.57779,105.78185,319.34,1.06,1.03,2023/10/17,1843,Aqua,MODIS,98,6.1NRT,295.03,18.08,N,
-3.57922,105.79127,305.82,1.06,1.03,2023/10/17,1843,Aqua,MODIS,66,6.1NRT,294.33,6.43,N,
-3.49887,105.2007,306.15,1.12,1.06,2023/10/17,1843,Aqua,MODIS,67,6.1NRT,293.15,7.27,N,
-3.50039,105.21064,304.59,1.12,1.06,2023/10/17,1843,Aqua,MODIS,61,6.1NRT,292.89,6.19,N,
-3.50828,105.19931,303.39,1.12,1.06,2023/10/17,1843,Aqua,MODIS,17,6.1NRT,292.76,4.87,N,
-3.50979,105.20925,311.73,1.12,1.06,2023/10/17,1843,Aqua,MODIS,83,6.1NRT,293.76,11.52,N,
-3.51581,105.24892,313.66,1.12,1.05,2023/10/17,1843,Aqua,MODIS,88,6.1NRT,295.65,13.03,N,
-3.53457,105.24616,303.92,1.12,1.05,2023/10/17,1843,Aqua,MODIS,34,6.1NRT,293.47,5.53,N,
-3.61018,105.7482,308.9,1.07,1.03,2023/10/17,1843,Aqua,MODIS,76,6.1NRT,293.93,8.77,N,
-3.61256,104.89814,313.44,1.16,1.07,2023/10/17,1843,Aqua,MODIS,87,6.1NRT,292.46,14.22,N,
-3.61826,104.90203,304.58,1.16,1.07,2023/10/17,1843,Aqua,MODIS,61,6.1NRT,291.86,7.45,N,
-3.71291,105.45718,309.57,1.09,1.04,2023/10/17,1843,Aqua,MODIS,78,6.1NRT,293.69,9.67,N,
-3.72365,105.46546,306.17,1.09,1.04,2023/10/17,1843,Aqua,MODIS,43,6.1NRT,292.77,6.83,N,
-3.73876,105.50262,310.15,1.09,1.04,2023/10/17,1843,Aqua,MODIS,79,6.1NRT,292.93,10.45,N,
-3.74021,105.51224,303.71,1.09,1.04,2023/10/17,1843,Aqua,MODIS,57,6.1NRT,292.58,5.48,N,
-3.7567,105.55879,317.32,1.08,1.04,2023/10/17,1843,Aqua,MODIS,95,6.1NRT,295.11,14.97,N,
-3.75814,105.56835,315.88,1.08,1.04,2023/10/17,1843,Aqua,MODIS,92,6.1NRT,295.39,13.82,N,
-3.77454,105.61468,314.72,1.07,1.03,2023/10/17,1843,Aqua,MODIS,90,6.1NRT,293.86,13.11,N,
-3.77598,105.62421,331.5,1.07,1.03,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,296.06,33.38,N,
-3.79789,105.58202,305.07,1.08,1.04,2023/10/17,1843,Aqua,MODIS,8,6.1NRT,293.62,5.35,N,
-3.81255,105.19609,331.99,1.12,1.05,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,297.63,34.87,N,
-3.82193,105.1947,309.45,1.12,1.05,2023/10/17,1843,Aqua,MODIS,43,6.1NRT,294.52,8.89,N,
-2.96758,105.58283,304.59,1.1,1.04,2023/10/17,1843,Aqua,MODIS,61,6.1NRT,289.68,6.15,N,
-2.96903,105.59251,321.13,1.09,1.04,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,290.79,21.01,N,
-2.97687,105.58147,313.15,1.1,1.04,2023/10/17,1843,Aqua,MODIS,86,6.1NRT,290.8,12.36,N,
-2.97831,105.59116,349.18,1.09,1.04,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,297.28,68.7,N,
-2.97975,105.60083,308.54,1.09,1.04,2023/10/17,1843,Aqua,MODIS,75,6.1NRT,289.85,9.2,N,
-2.98482,105.58453,319.94,1.09,1.04,2023/10/17,1843,Aqua,MODIS,99,6.1NRT,291.84,19.25,N,
-2.98629,105.5942,323.61,1.09,1.04,2023/10/17,1843,Aqua,MODIS,100,6.1NRT,293.57,23.34,N,
-2.9941,105.58317,311.56,1.09,1.04,2023/10/17,1843,Aqua,MODIS,66,6.1NRT,290.71,10.94,N,
-2.99557,105.59284,315.86,1.09,1.04,2023/10/17,1843,Aqua,MODIS,88,6.1NRT,292.41,14.72,N,
-3.00339,105.58181,306.99,1.09,1.04,2023/10/17,1843,Aqua,MODIS,25,6.1NRT,289.43,7.2,N,
-3.00485,105.59148,319.09,1.09,1.04,2023/10/17,1843,Aqua,MODIS,98,6.1NRT,292.33,18.22,N,
-3.09442,105.64051,303.68,1.09,1.04,2023/10/17,1843,Aqua,MODIS,46,6.1NRT,288.89,5.46,N,
-3.80034,105.45744,324.02,1.1,1.04,2023/10/18,701,Aqua,MODIS,61,6.1NRT,289.16,15.89,D,
-3.90285,105.88044,324.39,1.14,1.07,2023/10/18,701,Aqua,MODIS,68,6.1NRT,290.41,16.91,D,
-4.01178,105.08179,332.57,1.06,1.03,2023/10/18,701,Aqua,MODIS,83,6.1NRT,302.68,23.6,D,
-3.86669,105.9004,320.03,1.15,1.07,2023/10/18,701,Aqua,MODIS,63,6.1NRT,288.75,13.12,D,
-3.86817,105.89022,316.69,1.15,1.07,2023/10/18,701,Aqua,MODIS,28,6.1NRT,286.84,9.08,D,
-3.97234,104.91768,330.9,1.05,1.02,2023/10/18,701,Aqua,MODIS,81,6.1NRT,300.38,21.42,D,
